"Method","Error","Outcome"
"Cross-sectional ANOVA (Random)",0.0951061108648317,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0996278043903512,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.103623367166652,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.106458473373457,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.107658954020399,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.10736129945378,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.106073384715273,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.104412233380429,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.102975089601521,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.10217524974503,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.102107319584823,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.102736967611037,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.103817901036465,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.105134688413328,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.106428140102941,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.107568672993872,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.108439381478515,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.109063083216969,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.109430732573868,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.109686219899839,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.109841819565488,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.109854436099654,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.109682152591726,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.10919619552024,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.108291072647717,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.106837953595286,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.104787812891305,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.102116280307152,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0989097382011699,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0953094015129063,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0915221827917304,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0877389823847198,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0841062443302971,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0807003159812716,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0776460777954206,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0749796631312447,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.072711439083817,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.070836598661868,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0692925086854748,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0679999098007881,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0669218327543938,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0660258894667018,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0653196349490953,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0648905420594955,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0647086300401992,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0646928564069269,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0646460678647784,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0643145987880992,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0639204251898849,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Random)",0.0638582514399638,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0622265414737402,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0617777298211493,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0614060238982235,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0608524584020555,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0606072005875831,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0612242329138999,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0624008158763352,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0638718930664718,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0652127678604168,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0660817592701886,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0662078943488568,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0656136540417014,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0645368865601347,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0634492897862284,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0626899743133201,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0626341419088439,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.063478648782091,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0652745251244329,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0678962692621423,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0711655478404843,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0747701164222553,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.078480236659454,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0821446301713716,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0855819451273752,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0887413391983193,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0915630367575045,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.093973245445912,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0958624011133518,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0970980319695339,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0974915240772832,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0969895169023704,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0956535600388892,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.093623885717077,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0911497934701366,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0884796663105191,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0858199312494558,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0834065225512719,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0814123142609906,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0799318858286693,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.079012569560529,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0785934123253205,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0786031799644294,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0788955007960676,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.079338654899858,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0798670646641275,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.08050110889777,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0813614051396049,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0826001731635726,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0844977723168713,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0872085093700962,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0908239355503293,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0951061108648317,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0996278043903512,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.103623367166652,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.106458473373457,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.107658954020399,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.10736129945378,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.106073384715273,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.104412233380429,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.102975089601521,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.10217524974503,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.102107319584823,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.102736967611037,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.103817901036465,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.105134688413328,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.106428140102941,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.107568672993872,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.108439381478515,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.109063083216969,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.109430732573868,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.109686219899839,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.109841819565488,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.109854436099654,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.109682152591726,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.10919619552024,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.108291072647717,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.106837953595286,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.104787812891305,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.102116280307152,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0989097382011699,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0953094015129063,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0915221827917304,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0877389823847198,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0841062443302971,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0807003159812716,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0776460777954206,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0749796631312447,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.072711439083817,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.070836598661868,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0692925086854748,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0679999098007881,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0669218327543938,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0660258894667018,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0653196349490953,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0648905420594955,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0647086300401992,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0646928564069269,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0646460678647784,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0643145987880992,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0639204251898849,"Trunk
Ad
Ab"
"Cross-sectional ANOVA (Fixed)",0.0638582514399638,"Trunk
Ad
Ab"
"STW",0.1994084640399,"Trunk
Int
Ext"
"STW",0.203715400432429,"Trunk
Int
Ext"
"STW",0.207650804078979,"Trunk
Int
Ext"
"STW",0.209510962560036,"Trunk
Int
Ext"
"STW",0.20938096510519,"Trunk
Int
Ext"
"STW",0.20917717807975,"Trunk
Int
Ext"
"STW",0.209498150508765,"Trunk
Int
Ext"
"STW",0.21082874231718,"Trunk
Int
Ext"
"STW",0.213320004303071,"Trunk
Int
Ext"
"STW",0.216873476164092,"Trunk
Int
Ext"
"STW",0.221090491681154,"Trunk
Int
Ext"
"STW",0.225541870115587,"Trunk
Int
Ext"
"STW",0.229541236687823,"Trunk
Int
Ext"
"STW",0.232307155970913,"Trunk
Int
Ext"
"STW",0.233171963438641,"Trunk
Int
Ext"
"STW",0.231633691634414,"Trunk
Int
Ext"
"STW",0.227843614129753,"Trunk
Int
Ext"
"STW",0.222134435128109,"Trunk
Int
Ext"
"STW",0.215152410596467,"Trunk
Int
Ext"
"STW",0.207491470347942,"Trunk
Int
Ext"
"STW",0.19986466950295,"Trunk
Int
Ext"
"STW",0.192763277931266,"Trunk
Int
Ext"
"STW",0.186591492399947,"Trunk
Int
Ext"
"STW",0.181473365774761,"Trunk
Int
Ext"
"STW",0.177361835714826,"Trunk
Int
Ext"
"STW",0.174274781182846,"Trunk
Int
Ext"
"STW",0.17212099156975,"Trunk
Int
Ext"
"STW",0.170838968239221,"Trunk
Int
Ext"
"STW",0.170368663439167,"Trunk
Int
Ext"
"STW",0.170661313598863,"Trunk
Int
Ext"
"STW",0.171576874339981,"Trunk
Int
Ext"
"STW",0.173051399879422,"Trunk
Int
Ext"
"STW",0.174888347626189,"Trunk
Int
Ext"
"STW",0.176836212130425,"Trunk
Int
Ext"
"STW",0.178569994281605,"Trunk
Int
Ext"
"STW",0.179884596141275,"Trunk
Int
Ext"
"STW",0.180662957410794,"Trunk
Int
Ext"
"STW",0.180980506839566,"Trunk
Int
Ext"
"STW",0.181076232436405,"Trunk
Int
Ext"
"STW",0.181103004078466,"Trunk
Int
Ext"
"STW",0.181141996418481,"Trunk
Int
Ext"
"STW",0.181122380841814,"Trunk
Int
Ext"
"STW",0.180923131017161,"Trunk
Int
Ext"
"STW",0.180330152283444,"Trunk
Int
Ext"
"STW",0.179320961696771,"Trunk
Int
Ext"
"STW",0.177995298958477,"Trunk
Int
Ext"
"STW",0.176502169977882,"Trunk
Int
Ext"
"STW",0.174975137426171,"Trunk
Int
Ext"
"STW",0.173545876349812,"Trunk
Int
Ext"
"STW",0.172239333624374,"Trunk
Int
Ext"
"STW",0.171040943701308,"Trunk
Int
Ext"
"STW",0.169895482382921,"Trunk
Int
Ext"
"STW",0.16857427406257,"Trunk
Int
Ext"
"STW",0.16697808814254,"Trunk
Int
Ext"
"STW",0.164926406578667,"Trunk
Int
Ext"
"STW",0.162350238052668,"Trunk
Int
Ext"
"STW",0.159487291555574,"Trunk
Int
Ext"
"STW",0.156678627500629,"Trunk
Int
Ext"
"STW",0.154410166345432,"Trunk
Int
Ext"
"STW",0.152940959119687,"Trunk
Int
Ext"
"STW",0.152454545654829,"Trunk
Int
Ext"
"STW",0.152811250724586,"Trunk
Int
Ext"
"STW",0.154123332869477,"Trunk
Int
Ext"
"STW",0.156338896245977,"Trunk
Int
Ext"
"STW",0.15937309992457,"Trunk
Int
Ext"
"STW",0.162932122092848,"Trunk
Int
Ext"
"STW",0.16659103282475,"Trunk
Int
Ext"
"STW",0.170039404896423,"Trunk
Int
Ext"
"STW",0.172961172933482,"Trunk
Int
Ext"
"STW",0.175326171047529,"Trunk
Int
Ext"
"STW",0.177059600459699,"Trunk
Int
Ext"
"STW",0.178218967475691,"Trunk
Int
Ext"
"STW",0.178825365168992,"Trunk
Int
Ext"
"STW",0.178898283350183,"Trunk
Int
Ext"
"STW",0.178510046907404,"Trunk
Int
Ext"
"STW",0.177657684531653,"Trunk
Int
Ext"
"STW",0.176477375414955,"Trunk
Int
Ext"
"STW",0.174930779638161,"Trunk
Int
Ext"
"STW",0.172963680784185,"Trunk
Int
Ext"
"STW",0.17054898701322,"Trunk
Int
Ext"
"STW",0.167882459319895,"Trunk
Int
Ext"
"STW",0.165121454539962,"Trunk
Int
Ext"
"STW",0.16240727246147,"Trunk
Int
Ext"
"STW",0.159768387808784,"Trunk
Int
Ext"
"STW",0.157138455377369,"Trunk
Int
Ext"
"STW",0.154392218720123,"Trunk
Int
Ext"
"STW",0.151482620846258,"Trunk
Int
Ext"
"STW",0.148414582131022,"Trunk
Int
Ext"
"STW",0.145285502201776,"Trunk
Int
Ext"
"STW",0.142272936415407,"Trunk
Int
Ext"
"STW",0.139644765926878,"Trunk
Int
Ext"
"STW",0.13770483199645,"Trunk
Int
Ext"
"STW",0.136729432099344,"Trunk
Int
Ext"
"STW",0.136954824484702,"Trunk
Int
Ext"
"STW",0.1384535039067,"Trunk
Int
Ext"
"STW",0.141107868061725,"Trunk
Int
Ext"
"STW",0.144553221485098,"Trunk
Int
Ext"
"STW",0.148166399845491,"Trunk
Int
Ext"
"STW",0.151343764558455,"Trunk
Int
Ext"
"STW",0.153683869033707,"Trunk
Int
Ext"
"STW",0.15517653757197,"Trunk
Int
Ext"
"CS",0.247183408549465,"Trunk
Int
Ext"
"CS",0.252522215119276,"Trunk
Int
Ext"
"CS",0.257400475889573,"Trunk
Int
Ext"
"CS",0.259706297340004,"Trunk
Int
Ext"
"CS",0.259545154661733,"Trunk
Int
Ext"
"CS",0.259292543661319,"Trunk
Int
Ext"
"CS",0.259690415734787,"Trunk
Int
Ext"
"CS",0.261339795163938,"Trunk
Int
Ext"
"CS",0.264427922000672,"Trunk
Int
Ext"
"CS",0.268832746495028,"Trunk
Int
Ext"
"CS",0.274060088646477,"Trunk
Int
Ext"
"CS",0.27957794316398,"Trunk
Int
Ext"
"CS",0.284535491310793,"Trunk
Int
Ext"
"CS",0.287964078755649,"Trunk
Int
Ext"
"CS",0.289036079679062,"Trunk
Int
Ext"
"CS",0.287129263588495,"Trunk
Int
Ext"
"CS",0.282431146681709,"Trunk
Int
Ext"
"CS",0.275354143544168,"Trunk
Int
Ext"
"CS",0.266699342302046,"Trunk
Int
Ext"
"CS",0.257202968452124,"Trunk
Int
Ext"
"CS",0.247748913237952,"Trunk
Int
Ext"
"CS",0.238946146602229,"Trunk
Int
Ext"
"CS",0.231295704120779,"Trunk
Int
Ext"
"CS",0.224951359658225,"Trunk
Int
Ext"
"CS",0.219854775521606,"Trunk
Int
Ext"
"CS",0.21602811417459,"Trunk
Int
Ext"
"CS",0.213358312466706,"Trunk
Int
Ext"
"CS",0.21176913771309,"Trunk
Int
Ext"
"CS",0.211186155721372,"Trunk
Int
Ext"
"CS",0.211548919981752,"Trunk
Int
Ext"
"CS",0.212683833817227,"Trunk
Int
Ext"
"CS",0.214511631100472,"Trunk
Int
Ext"
"CS",0.216788680911625,"Trunk
Int
Ext"
"CS",0.219203221286689,"Trunk
Int
Ext"
"CS",0.221352388744846,"Trunk
Int
Ext"
"CS",0.222981947300144,"Trunk
Int
Ext"
"CS",0.223946790957025,"Trunk
Int
Ext"
"CS",0.224340419936537,"Trunk
Int
Ext"
"CS",0.224459079790982,"Trunk
Int
Ext"
"CS",0.224492265472229,"Trunk
Int
Ext"
"CS",0.224540599727115,"Trunk
Int
Ext"
"CS",0.224516284585182,"Trunk
Int
Ext"
"CS",0.224269297823289,"Trunk
Int
Ext"
"CS",0.22353425126813,"Trunk
Int
Ext"
"CS",0.222283275436712,"Trunk
Int
Ext"
"CS",0.220640006000635,"Trunk
Int
Ext"
"CS",0.218789148201869,"Trunk
Int
Ext"
"CS",0.216896264101311,"Trunk
Int
Ext"
"CS",0.215124575891941,"Trunk
Int
Ext"
"CS",0.213505007305204,"Trunk
Int
Ext"
"CS",0.212019503129779,"Trunk
Int
Ext"
"CS",0.210599608370493,"Trunk
Int
Ext"
"CS",0.208961860556754,"Trunk
Int
Ext"
"CS",0.20698325509327,"Trunk
Int
Ext"
"CS",0.204440024821546,"Trunk
Int
Ext"
"CS",0.201246649252762,"Trunk
Int
Ext"
"CS",0.197697788490758,"Trunk
Int
Ext"
"CS",0.19421621533934,"Trunk
Int
Ext"
"CS",0.191404268698945,"Trunk
Int
Ext"
"CS",0.189583063908774,"Trunk
Int
Ext"
"CS",0.188980113884576,"Trunk
Int
Ext"
"CS",0.189422279544033,"Trunk
Int
Ext"
"CS",0.19104871470278,"Trunk
Int
Ext"
"CS",0.193795090138216,"Trunk
Int
Ext"
"CS",0.197556238448221,"Trunk
Int
Ext"
"CS",0.201967943010993,"Trunk
Int
Ext"
"CS",0.206503467772357,"Trunk
Int
Ext"
"CS",0.210778012319502,"Trunk
Int
Ext"
"CS",0.214399787282035,"Trunk
Int
Ext"
"CS",0.217331399527699,"Trunk
Int
Ext"
"CS",0.219480129736449,"Trunk
Int
Ext"
"CS",0.220917261766631,"Trunk
Int
Ext"
"CS",0.221668942240738,"Trunk
Int
Ext"
"CS",0.221759330402872,"Trunk
Int
Ext"
"CS",0.221278078978929,"Trunk
Int
Ext"
"CS",0.220221504784093,"Trunk
Int
Ext"
"CS",0.218758413274776,"Trunk
Int
Ext"
"CS",0.216841278926495,"Trunk
Int
Ext"
"CS",0.214402895972135,"Trunk
Int
Ext"
"CS",0.211409681818444,"Trunk
Int
Ext"
"CS",0.208104298531861,"Trunk
Int
Ext"
"CS",0.204681803023464,"Trunk
Int
Ext"
"CS",0.201317348155305,"Trunk
Int
Ext"
"CS",0.198046230721219,"Trunk
Int
Ext"
"CS",0.194786210311477,"Trunk
Int
Ext"
"CS",0.191382021121737,"Trunk
Int
Ext"
"CS",0.187775332090697,"Trunk
Int
Ext"
"CS",0.183972242433388,"Trunk
Int
Ext"
"CS",0.1800934871043,"Trunk
Int
Ext"
"CS",0.176359160764879,"Trunk
Int
Ext"
"CS",0.173101324430209,"Trunk
Int
Ext"
"CS",0.170696614662205,"Trunk
Int
Ext"
"CS",0.169487525206462,"Trunk
Int
Ext"
"CS",0.169766917850826,"Trunk
Int
Ext"
"CS",0.17162465588445,"Trunk
Int
Ext"
"CS",0.174914961451293,"Trunk
Int
Ext"
"CS",0.179185764132545,"Trunk
Int
Ext"
"CS",0.18366459980855,"Trunk
Int
Ext"
"CS",0.187603208150507,"Trunk
Int
Ext"
"CS",0.190503962656154,"Trunk
Int
Ext"
"CS",0.192354249698696,"Trunk
Int
Ext"
"Nested ANOVA",0.247183408549501,"Trunk
Int
Ext"
"Nested ANOVA",0.252522215119423,"Trunk
Int
Ext"
"Nested ANOVA",0.25740047588951,"Trunk
Int
Ext"
"Nested ANOVA",0.25970629734006,"Trunk
Int
Ext"
"Nested ANOVA",0.259545154661647,"Trunk
Int
Ext"
"Nested ANOVA",0.259292543661261,"Trunk
Int
Ext"
"Nested ANOVA",0.259690415734673,"Trunk
Int
Ext"
"Nested ANOVA",0.261339795164026,"Trunk
Int
Ext"
"Nested ANOVA",0.264427922000716,"Trunk
Int
Ext"
"Nested ANOVA",0.26883274649504,"Trunk
Int
Ext"
"Nested ANOVA",0.274060088646475,"Trunk
Int
Ext"
"Nested ANOVA",0.279577943163979,"Trunk
Int
Ext"
"Nested ANOVA",0.28453549131083,"Trunk
Int
Ext"
"Nested ANOVA",0.287964078755592,"Trunk
Int
Ext"
"Nested ANOVA",0.289036079679007,"Trunk
Int
Ext"
"Nested ANOVA",0.287129263588523,"Trunk
Int
Ext"
"Nested ANOVA",0.282431146681729,"Trunk
Int
Ext"
"Nested ANOVA",0.2753541435442,"Trunk
Int
Ext"
"Nested ANOVA",0.266699342301993,"Trunk
Int
Ext"
"Nested ANOVA",0.257202968452137,"Trunk
Int
Ext"
"Nested ANOVA",0.247748913237981,"Trunk
Int
Ext"
"Nested ANOVA",0.238946146602252,"Trunk
Int
Ext"
"Nested ANOVA",0.231295704120769,"Trunk
Int
Ext"
"Nested ANOVA",0.22495135965824,"Trunk
Int
Ext"
"Nested ANOVA",0.219854775521624,"Trunk
Int
Ext"
"Nested ANOVA",0.216028114174618,"Trunk
Int
Ext"
"Nested ANOVA",0.213358312466684,"Trunk
Int
Ext"
"Nested ANOVA",0.211769137713114,"Trunk
Int
Ext"
"Nested ANOVA",0.21118615572136,"Trunk
Int
Ext"
"Nested ANOVA",0.211548919981757,"Trunk
Int
Ext"
"Nested ANOVA",0.212683833817227,"Trunk
Int
Ext"
"Nested ANOVA",0.214511631100501,"Trunk
Int
Ext"
"Nested ANOVA",0.216788680911622,"Trunk
Int
Ext"
"Nested ANOVA",0.219203221286703,"Trunk
Int
Ext"
"Nested ANOVA",0.221352388744846,"Trunk
Int
Ext"
"Nested ANOVA",0.222981947300141,"Trunk
Int
Ext"
"Nested ANOVA",0.223946790957042,"Trunk
Int
Ext"
"Nested ANOVA",0.224340419936522,"Trunk
Int
Ext"
"Nested ANOVA",0.224459079791008,"Trunk
Int
Ext"
"Nested ANOVA",0.224492265472276,"Trunk
Int
Ext"
"Nested ANOVA",0.224540599727097,"Trunk
Int
Ext"
"Nested ANOVA",0.224516284585206,"Trunk
Int
Ext"
"Nested ANOVA",0.224269297823309,"Trunk
Int
Ext"
"Nested ANOVA",0.223534251268064,"Trunk
Int
Ext"
"Nested ANOVA",0.222283275436702,"Trunk
Int
Ext"
"Nested ANOVA",0.220640006000634,"Trunk
Int
Ext"
"Nested ANOVA",0.218789148201807,"Trunk
Int
Ext"
"Nested ANOVA",0.216896264101246,"Trunk
Int
Ext"
"Nested ANOVA",0.215124575891928,"Trunk
Int
Ext"
"Nested ANOVA",0.213505007305191,"Trunk
Int
Ext"
"Nested ANOVA",0.212019503129732,"Trunk
Int
Ext"
"Nested ANOVA",0.210599608370486,"Trunk
Int
Ext"
"Nested ANOVA",0.20896186055677,"Trunk
Int
Ext"
"Nested ANOVA",0.206983255093234,"Trunk
Int
Ext"
"Nested ANOVA",0.204440024821538,"Trunk
Int
Ext"
"Nested ANOVA",0.201246649252774,"Trunk
Int
Ext"
"Nested ANOVA",0.197697788490796,"Trunk
Int
Ext"
"Nested ANOVA",0.194216215339362,"Trunk
Int
Ext"
"Nested ANOVA",0.191404268698943,"Trunk
Int
Ext"
"Nested ANOVA",0.18958306390876,"Trunk
Int
Ext"
"Nested ANOVA",0.188980113884575,"Trunk
Int
Ext"
"Nested ANOVA",0.189422279544009,"Trunk
Int
Ext"
"Nested ANOVA",0.191048714702769,"Trunk
Int
Ext"
"Nested ANOVA",0.193795090138222,"Trunk
Int
Ext"
"Nested ANOVA",0.197556238448234,"Trunk
Int
Ext"
"Nested ANOVA",0.201967943010996,"Trunk
Int
Ext"
"Nested ANOVA",0.206503467772385,"Trunk
Int
Ext"
"Nested ANOVA",0.210778012319524,"Trunk
Int
Ext"
"Nested ANOVA",0.214399787281996,"Trunk
Int
Ext"
"Nested ANOVA",0.217331399527694,"Trunk
Int
Ext"
